playlist_idx,track_idx,score,new_rank,popularity_tier
570582,525706,0.005961024202406406,10,Low
570622,2204713,0.006481758784502745,9,Low
570622,969005,0.006325230002403259,10,Low
570842,221860,0.00631010252982378,9,Low
570842,193909,0.0062774294055998325,10,Low
571599,266594,0.012256976217031479,9,Low
571599,773956,0.01216816809028387,10,Low
571631,1391756,0.005857315380126238,9,Low
571631,1927787,0.005853532813489437,10,Low
571684,1008443,0.0014826413244009018,9,Low
571684,541035,0.0014398141065612435,10,Low
571807,2218554,0.0026530586183071136,9,Low
571807,1133786,0.0025822632014751434,10,Low
573056,1893259,0.0065313768573105335,9,Low
573056,250975,0.006344042718410492,10,Low
573357,1111359,0.012493805959820747,9,Low
573357,367072,0.012450676411390305,10,Low
573519,557413,0.0066925035789608955,9,Low
573519,469226,0.006611018441617489,10,Low
574194,2162728,0.013207659125328064,9,Low
574194,1791301,0.012360554188489914,10,Low
574789,2235766,0.0045926813036203384,9,Low
574789,2058807,0.0045926813036203384,9,Low
575306,632102,0.011747903190553188,9,Low
575306,263499,0.011747903190553188,9,Low
576460,317095,0.01353338360786438,9,Low
576460,2071071,0.013160232454538345,10,Low
576475,377395,0.004631325602531433,9,Low
576475,2067815,0.004059625323861837,10,Low
576500,1023618,0.005908356048166752,9,Low
576500,1584083,0.0056996895000338554,10,Low
577120,730135,0.008501006290316582,9,Low
577120,1215647,0.008460663259029388,10,Low
577177,1381847,0.005186242051422596,9,Low
577177,1785201,0.005186242051422596,9,Low
578791,632102,0.011118085123598576,9,Low
578791,263499,0.011118085123598576,9,Low
579072,436218,0.004466920159757137,9,Low
579072,922613,0.004205876030027866,10,Low
579468,621966,0.010390124283730984,9,Low
579468,1670282,0.010281556285917759,10,Low
580072,994862,0.00603976845741272,9,Low
580072,1544193,0.00603976845741272,9,Low
580072,1204131,0.00603976845741272,9,Low
580717,377395,0.006598360370844603,9,Low
580717,2067815,0.005384025629609823,10,Low
581275,1190130,2.8657566872425377e-05,9,Low
581275,1561619,2.8657566872425377e-05,9,Low
582000,2248192,0.010313209146261215,9,Low
582000,861433,0.010313209146261215,9,Low
582227,423366,0.008118284866213799,9,Low
582227,164276,0.008118284866213799,9,Low
582227,1587401,0.008118284866213799,9,Low
582946,1665119,0.003112134290859103,9,Low
582946,871494,0.0030540984589606524,10,Low
583104,2235766,0.005337351467460394,9,Low
583104,2058807,0.005337351467460394,9,Low
583623,1859632,0.007459048647433519,9,Low
583623,152306,0.007201160304248333,10,Low
583899,433686,0.004100013058632612,9,Low
583899,2235766,0.004099484533071518,10,Low
583899,2058807,0.004099484533071518,10,Low
583999,1313872,0.006262512877583504,9,Low
583999,1997487,0.006102552637457848,10,Low
584617,632102,0.010600041598081589,9,Low
584617,263499,0.010600041598081589,9,Low
584710,2239147,0.007140658795833588,9,Low
584710,1452819,0.007051742635667324,10,Low
584812,1512089,0.010179402306675911,9,Low
584812,54859,0.010075517930090427,10,Low
584818,1925046,0.007151717785745859,9,Low
584818,1474451,0.006958572193980217,10,Low
584956,632102,0.01079532876610756,9,Low
584956,263499,0.01079532876610756,9,Low
585711,1155533,0.005458224099129438,9,Low
585711,2106538,0.005418522749096155,10,Low
586206,2130177,0.009081214666366577,9,Low
586206,490417,0.008528300561010838,10,Low
586498,632102,0.012169675901532173,9,Low
586498,263499,0.012169675901532173,9,Low
587123,299273,0.012436814606189728,9,Low
587123,394651,0.012198179960250854,10,Low
588247,1388995,0.01373777724802494,9,Low
588247,1880523,0.012773526832461357,10,Low
588767,1853260,0.0070991818793118,9,Low
588767,317095,0.007098317611962557,10,Low
589196,2129982,0.0061673978343605995,9,Low
589196,384093,0.006104501895606518,10,Low
590641,2204370,0.012682375498116016,9,Low
590641,695381,0.012384266592562199,10,Low
590641,560149,0.012384266592562199,10,Low
592142,2162728,0.013193752616643906,9,Low
592142,1901644,0.012453939765691757,10,Low
592479,127912,0.005994328763335943,9,Low
592479,1133191,0.005994328763335943,9,Low
592479,1354221,0.005994328763335943,9,Low
593408,694178,3.645271135610528e-05,9,Low
593408,2129580,3.638129783212207e-05,10,Low
593454,632102,0.009580443613231182,9,Low
593454,263499,0.009580443613231182,9,Low
593661,1285340,0.0038269038777798414,9,Low
593661,1483206,0.0038144285790622234,10,Low
593764,266637,0.014558155089616776,9,Low
593764,1423740,0.01444260124117136,10,Low
594426,824606,0.006566091440618038,9,Low
594426,1279000,0.006525539793074131,10,Low
594492,1146816,0.012387684546411037,9,Low
594492,266594,0.012370336800813675,10,Low
594545,1661885,0.004988744854927063,9,Low
594545,2129982,0.004891256336122751,10,Low
594599,2162728,0.01034481916576624,9,Low
594599,1279000,0.010318690910935402,10,Low
594994,2162728,0.01286334078758955,9,Low
594994,266594,0.012638797983527184,10,Low
595014,352302,0.0030707453843206167,9,Low
595014,464902,0.003008672734722495,10,Low
595482,639099,0.017262425273656845,9,Low
595482,159542,0.01697484403848648,10,Low
595631,393348,0.010656601749360561,9,Low
595631,1800983,0.01050986722111702,10,Low
595728,1723456,0.018328292295336723,9,Low
595728,325665,0.018328292295336723,9,Low
595728,1347788,0.018328292295336723,9,Low
595728,2061529,0.018328292295336723,9,Low
595729,1279000,0.013594729825854301,9,Low
595729,266594,0.013311817310750484,10,Low
595751,1519488,0.005787546746432781,9,Low
595751,766339,0.005647461395710707,10,Low
595965,397309,0.0033738829661160707,9,Low
595965,2033014,0.0033494913950562477,10,Low
596947,158535,0.010277426801621914,9,Low
596947,833236,0.010198717005550861,10,Low
597854,835547,0.003876263974234462,9,Low
597854,824494,0.003516062628477812,10,Low
597877,269857,0.0043458156287670135,9,Low
597877,1156373,0.0041813417337834835,10,Low
598463,632102,0.00911985244601965,9,Low
598463,263499,0.00911985244601965,9,Low
598807,2103110,0.005629315041005611,9,Low
598807,1215496,0.005396227352321148,10,Low
598845,1483891,0.01243471447378397,9,Low
598845,824606,0.012259225361049175,10,Low
598918,1146893,0.007502967957407236,9,Low
598918,834593,0.006915413308888674,10,Low
600387,430919,0.00898776389658451,9,Low
600387,1356162,0.008576984517276287,10,Low
601564,474022,0.008214245550334454,9,Low
601564,1456930,0.008214245550334454,9,Low
601564,1881038,0.008214245550334454,9,Low
601564,204488,0.008214245550334454,9,Low
601564,1574469,0.008214245550334454,9,Low
602258,632102,0.011198297142982483,9,Low
602258,263499,0.011198297142982483,9,Low
602265,1982154,0.005514529533684254,9,Low
602265,1425052,0.0055040959268808365,10,Low
602780,55285,0.007324793841689825,9,Low
602780,694612,0.007321586366742849,10,Low
604072,296369,0.006780348718166351,9,Low
604072,225443,0.006780348718166351,9,Low
604072,2091365,0.006780348718166351,9,Low
604072,1415155,0.006780348718166351,9,Low
604072,1217855,0.006780348718166351,9,Low
604072,967312,0.006780348718166351,9,Low
604337,1072375,0.006330953445285559,9,Low
604337,1002646,0.00629974203184247,10,Low
605879,1584083,0.008176335133612156,9,Low
605879,1105259,0.008089647628366947,10,Low
606017,1111359,0.01177909690886736,9,Low
606017,367072,0.011778052896261215,10,Low
606392,1279000,0.008627831935882568,9,Low
606392,2162728,0.008591681718826294,10,Low
608344,1452909,0.00833812728524208,9,Low
608344,1698006,0.008200876414775848,10,Low
608559,1749944,0.005268638022243977,9,Low
608559,1498299,0.005219853017479181,10,Low
608563,1699643,0.005548181943595409,9,Low
608563,2188722,0.005548181943595409,9,Low
608579,2106538,0.006234064232558012,9,Low
608579,835547,0.005924484226852655,10,Low
608609,939688,0.005667354911565781,9,Low
608609,799558,0.005650746636092663,10,Low
608835,967230,0.008361704647541046,9,Low
608835,162686,0.007789783179759979,10,Low
608835,1391981,0.007789783179759979,10,Low
608936,969251,0.004145366605371237,9,Low
608936,772748,0.0037793712690472603,10,Low
610014,1251820,0.007308721076697111,9,Low
610014,466348,0.007261473685503006,10,Low
610574,525706,0.0050701261498034,9,Low
610574,570781,0.004989344161003828,10,Low
610723,1922971,0.004935122095048428,9,Low
610723,2158320,0.004774870350956917,10,Low
611098,193909,0.004515775479376316,9,Low
611098,1851491,0.004400562960654497,10,Low
611374,367072,0.00959464255720377,9,Low
611374,1111359,0.009579410776495934,10,Low
611494,299273,0.013101578690111637,9,Low
611494,1459863,0.013062157668173313,10,Low
612162,1085690,0.007859843783080578,9,Low
612162,1632057,0.007796147372573614,10,Low
612725,1023618,0.012217402458190918,9,Low
612725,1584083,0.012132430449128151,10,Low
612762,88353,0.011634611524641514,9,Low
612762,1723456,0.011469116434454918,10,Low
612762,325665,0.011469116434454918,10,Low
612762,1347788,0.011469116434454918,10,Low
612762,2061529,0.011469116434454918,10,Low
613150,1584083,0.010663618333637714,9,Low
613150,1105259,0.010408864356577396,10,Low
613201,758225,0.0040365541353821754,9,Low
613201,2108833,0.004014519974589348,10,Low
613408,632102,0.010923284105956554,9,Low
613408,263499,0.010923284105956554,9,Low
613451,1023618,0.0076967403292655945,9,Low
613451,1584083,0.007691257167607546,10,Low
613560,2129580,0.006581553258001804,9,Low
613560,1732102,0.006572564598172903,10,Low
614139,2025525,0.00387840298935771,9,Low
614139,369260,0.0036056796088814735,10,Low
614253,1110681,0.004126711282879114,9,Low
614253,1821535,0.004098186735063791,10,Low
614447,1279000,0.007172895595431328,9,Low
614447,1657644,0.00709656672552228,10,Low
614447,728560,0.00709656672552228,10,Low
614447,943416,0.00709656672552228,10,Low
615154,377395,0.008755895309150219,9,Low
615154,474022,0.0077011617831885815,10,Low
615154,1456930,0.0077011617831885815,10,Low
615154,1881038,0.0077011617831885815,10,Low
615154,204488,0.0077011617831885815,10,Low
615154,1574469,0.0077011617831885815,10,Low
616030,1146893,0.00036831427132710814,9,Low
616030,1483079,0.00036774168256670237,10,Low
616232,1381847,0.006657100282609463,9,Low
616232,1785201,0.006657100282609463,9,Low
616421,2039501,0.006195302587002516,9,Low
616421,390414,0.005996048450469971,10,Low
617192,127912,0.004315017256885767,9,Low
617192,1133191,0.004315017256885767,9,Low
617192,1354221,0.004315017256885767,9,Low
617436,1483891,0.010980107821524143,9,Low
617436,824606,0.010867270641028881,10,Low
617524,1195628,0.007716716732829809,9,Low
617524,22417,0.007716716732829809,9,Low
617533,1723456,0.018105577677488327,9,Low
617533,325665,0.018105577677488327,9,Low
617533,1347788,0.018105577677488327,9,Low
617533,2061529,0.018105577677488327,9,Low
617559,394651,0.008634697645902634,9,Low
617559,1459863,0.008415749296545982,10,Low
617774,433686,0.005648172926157713,9,Low
617774,1191914,0.005569873843342066,10,Low
618369,1276419,0.005643971264362335,9,Low
618369,730135,0.0054642148315906525,10,Low
618839,993118,0.01032481249421835,9,Low
618839,131854,0.01032481249421835,9,Low
618839,353665,0.01032481249421835,9,Low
618839,1818586,0.01032481249421835,9,Low
618839,1975067,0.01032481249421835,9,Low
618839,91769,0.01032481249421835,9,Low
618839,1975058,0.01032481249421835,9,Low
618839,1451811,0.01032481249421835,9,Low
619049,328490,0.006944071035832167,9,Low
619049,1781717,0.006731770001351833,10,Low
619392,1111359,0.014344556257128716,9,Low
619392,367072,0.014218339696526527,10,Low
619453,2110194,0.005199482198804617,9,Low
619453,1425052,0.005080426577478647,10,Low
620051,2094276,0.01843447797000408,9,Low
620051,1242151,0.01810944639146328,10,Low
620315,495198,0.005288433749228716,9,Low
620315,826294,0.005252301227301359,10,Low
620859,1581343,0.00740233575925231,9,Low
620859,1635762,0.006990115158259869,10,Low
621830,398035,0.012816274538636208,9,Low
621830,1116935,0.012744534760713577,10,Low
622222,2162728,0.012643421068787575,9,Low
622222,1791301,0.011774244718253613,10,Low
622728,1822513,0.00697437534108758,9,Low
622728,1474451,0.006702925078570843,10,Low
622917,423763,0.004592936486005783,9,Low
622917,2249595,0.004545117728412151,10,Low
623617,1389035,0.007608373183757067,9,Low
623617,633012,0.007587428204715252,10,Low
623974,1958146,0.0036429231986403465,9,Low
623974,801166,0.003541129408404231,10,Low
624955,2162728,0.011636930517852306,9,Low
624955,1901644,0.010887417010962963,10,Low
625301,1821535,0.005564194638282061,9,Low
625301,82715,0.0054317014291882515,10,Low
625468,1320544,0.006954869721084833,9,Low
625468,632102,0.006912452634423971,10,Low
625468,263499,0.006912452634423971,10,Low
625668,1982154,0.010206226259469986,9,Low
625668,1824103,0.010076419450342655,10,Low
627042,266594,0.01135912537574768,9,Low
627042,1146816,0.011335880495607853,10,Low
627489,1502052,0.0035914292093366385,9,Low
627489,1927787,0.0033486331813037395,10,Low
628577,1279000,0.006609692238271236,9,Low
628577,1657644,0.006584000773727894,10,Low
628577,728560,0.006584000773727894,10,Low
628577,943416,0.006584000773727894,10,Low
628989,88353,0.013044657185673714,9,Low
628989,1723456,0.012990822084248066,10,Low
628989,325665,0.012990822084248066,10,Low
628989,1347788,0.012990822084248066,10,Low
628989,2061529,0.012990822084248066,10,Low
630140,158535,0.008416484110057354,9,Low
630140,833236,0.008229842409491539,10,Low
630171,1502052,0.00408452982082963,9,Low
630171,127912,0.004055914934724569,10,Low
630171,1133191,0.004055914934724569,10,Low
630171,1354221,0.004055914934724569,10,Low
631201,2162728,0.008489160798490047,9,Low
631201,1362839,0.008270900696516037,10,Low
631208,1111359,0.0015490432269871235,9,Low
631208,367072,0.001547626918181777,10,Low
631630,1483891,0.013472622260451317,9,Low
631630,824606,0.013099550269544125,10,Low
631906,1959114,0.008687807247042656,9,Low
631906,365331,0.00859852321445942,10,Low
632024,779925,0.004800630733370781,9,Low
632024,1313872,0.004450811073184013,10,Low
632201,127912,0.007625590078532696,9,Low
632201,1133191,0.007625590078532696,9,Low
632201,1354221,0.007625590078532696,9,Low
632571,1760661,0.005763329099863768,9,Low
632571,2065451,0.005543872714042664,10,Low
632933,22439,0.005372353829443455,9,Low
632933,27763,0.005230093840509653,10,Low
633577,993118,0.01320520881563425,9,Low
633577,131854,0.01320520881563425,9,Low
633577,353665,0.01320520881563425,9,Low
633577,1818586,0.01320520881563425,9,Low
633577,1975067,0.01320520881563425,9,Low
633577,91769,0.01320520881563425,9,Low
633577,1975058,0.01320520881563425,9,Low
633577,1451811,0.01320520881563425,9,Low
633622,632102,0.01198174525052309,9,Low
633622,263499,0.01198174525052309,9,Low
633760,2104306,0.006993545219302177,9,Low
633760,330946,0.006864659953862429,10,Low
634177,1727699,0.003734955098479986,9,Low
634177,1554682,0.0037115674931555986,10,Low
635039,760244,0.0054233199916779995,9,Low
635039,275267,0.004800214897841215,10,Low
635380,156621,0.014540225267410278,9,Low
635380,364895,0.014540225267410278,9,Low
635380,2164066,0.014540225267410278,9,Low
635380,1726130,0.014540225267410278,9,Low
635760,1247833,0.007359103299677372,9,Low
635760,1749944,0.00728998426347971,10,Low
635794,367072,0.00970979779958725,9,Low
635794,1111359,0.009658977389335632,10,Low
636119,1861933,0.00846492312848568,9,Low
636119,2125681,0.007748825009912252,10,Low
636119,325568,0.007748825009912252,10,Low
636552,469070,0.004446635954082012,9,Low
636552,2130177,0.004435212817043066,10,Low
636957,430919,0.001957577420398593,9,Low
636957,2125960,0.0019028150709345937,10,Low
636957,337389,0.0019028150709345937,10,Low
638823,22439,0.007158724125474691,9,Low
638823,1960059,0.006927704904228449,10,Low
639620,377395,0.004289666656404734,9,Low
639620,1832157,0.00413756538182497,10,Low
639769,1645095,0.009649100713431835,9,Low
639769,901657,0.009566660039126873,10,Low
639936,2201925,0.013810303993523121,9,Low
639936,1020010,0.013655954040586948,10,Low
639936,1512104,0.013655954040586948,10,Low
639936,1103742,0.013655954040586948,10,Low
639936,1069081,0.013655954040586948,10,Low
639936,230003,0.013655954040586948,10,Low
640932,1279000,0.011516682803630829,9,Low
640932,824606,0.011191978119313717,10,Low
641056,2162728,0.013018845580518246,9,Low
641056,269857,0.01250394992530346,10,Low
641622,1821535,0.0059822904877364635,9,Low
641622,1191914,0.005851658992469311,10,Low
641932,1959051,0.0023609348572790623,9,Low
641932,1524360,0.002328538568690419,10,Low
643571,1125812,0.013083556666970253,9,Low
643571,367072,0.013041879050433636,10,Low
643656,1657644,0.008545971475541592,9,Low
643656,728560,0.008545971475541592,9,Low
643656,943416,0.008545971475541592,9,Low
643847,923959,0.015375365503132343,9,Low
643847,233397,0.014563695527613163,10,Low
643988,632102,0.011399532668292522,9,Low
643988,263499,0.011399532668292522,9,Low
644064,993118,0.01035683136433363,9,Low
644064,131854,0.01035683136433363,9,Low
644064,353665,0.01035683136433363,9,Low
644064,1818586,0.01035683136433363,9,Low
644064,1975067,0.01035683136433363,9,Low
644064,91769,0.01035683136433363,9,Low
644064,1975058,0.01035683136433363,9,Low
644064,1451811,0.01035683136433363,9,Low
645365,1345872,0.005085936281830072,9,Low
645365,1555181,0.00493284547701478,10,Low
645463,1418735,0.006960599683225155,9,Low
645463,503045,0.006589016877114773,10,Low
645670,1388995,0.013415982946753502,9,Low
645670,1880523,0.012460810132324696,10,Low
645929,171932,0.0071289860643446445,9,Low
645929,223455,0.006952991709113121,10,Low
645936,90765,0.005700796376913786,9,Low
645936,2239147,0.0053897337056696415,10,Low
645955,326398,0.005897903814911842,9,Low
645955,1183673,0.005100589711219072,10,Low
647028,840029,0.006414217874407768,9,Low
647028,290732,0.006403710693120956,10,Low
648449,2162728,0.013994710519909859,9,Low
648449,1791301,0.012984644621610641,10,Low
648528,1085690,0.006974335759878159,9,Low
648528,1451289,0.006795238703489304,10,Low
649442,326398,0.007491431664675474,9,Low
649442,504219,0.007275761570781469,10,Low
649474,696210,0.008181853219866753,9,Low
649474,895283,0.008123580366373062,10,Low
649589,393480,0.008603529073297977,9,Low
649589,568561,0.008603529073297977,9,Low
649664,1172085,0.009535673074424267,9,Low
649664,975067,0.009535673074424267,9,Low
649923,1583665,0.004139353521168232,9,Low
649923,640748,0.004044475965201855,10,Low
650341,1254183,0.006087669637054205,9,Low
650341,87835,0.005771035794168711,10,Low
650809,474022,0.006726784165948629,9,Low
650809,1456930,0.006726784165948629,9,Low
650809,1881038,0.006726784165948629,9,Low
650809,204488,0.006726784165948629,9,Low
650809,1574469,0.006726784165948629,9,Low
650885,1036563,0.004979025572538376,9,Low
650885,1594568,0.004417005460709333,10,Low
650950,1584083,0.01089414767920971,9,Low
650950,1023618,0.010233966633677483,10,Low
651185,1796507,0.003472304670140147,9,Low
651185,1817397,0.0033365150447934866,10,Low
652286,923959,0.016864890232682228,9,Low
652286,739409,0.014723856933414936,10,Low
652754,632102,0.012362539768218994,9,Low
652754,263499,0.012362539768218994,9,Low
652768,1821535,0.004253180231899023,9,Low
652768,433686,0.004149284679442644,10,Low
653562,1111359,0.013366302475333214,9,Low
653562,367072,0.013285761699080467,10,Low
654207,1956233,0.007575203198939562,9,Low
654207,2093957,0.007336159236729145,10,Low
655059,256858,0.003040011040866375,9,Low
655059,386059,0.00297823129221797,10,Low
655294,367072,0.008295973762869835,9,Low
655294,632102,0.008273140527307987,10,Low
655294,263499,0.008273140527307987,10,Low
655304,632102,0.01080296654254198,9,Low
655304,263499,0.01080296654254198,9,Low
655819,939688,0.0058420258574187756,9,Low
655819,330946,0.005832626949995756,10,Low
656752,1279000,0.013595464639365673,9,Low
656752,266594,0.012963606975972652,10,Low
657309,1837339,0.008695999160408974,9,Low
657309,1279000,0.008688831701874733,10,Low
657428,1987283,0.008324871771037579,9,Low
657428,1222592,0.008284891955554485,10,Low
657805,966513,0.0012386235175654292,9,Low
657805,1498299,0.001188126509077847,10,Low
658209,616993,0.0059740860015153885,9,Low
658209,1636088,0.005969651974737644,10,Low
658487,1749400,0.006212922744452953,9,Low
658487,1085690,0.006202734541147947,10,Low
659147,947698,0.004031870048493147,9,Low
659147,430919,0.00395918358117342,10,Low
660541,2103110,0.009344571270048618,9,Low
660541,1584083,0.009154824540019035,10,Low
661315,1987283,0.009184741415083408,9,Low
661315,227390,0.00912677776068449,10,Low
661389,1709460,0.010053535923361778,9,Low
661389,437800,0.009962900541722775,10,Low
661699,436218,0.005170714575797319,9,Low
661699,1086703,0.00488292146474123,10,Low
662854,1502052,0.005318064242601395,9,Low
662854,552699,0.005253850016742945,10,Low
664245,1023618,0.011769152246415615,9,Low
664245,1105259,0.011647204868495464,10,Low
664730,1425052,0.011266127228736877,9,Low
664730,2110194,0.01099301502108574,10,Low
665284,632102,0.011153765954077244,9,Low
665284,263499,0.011153765954077244,9,Low
665720,829152,0.005690252874046564,9,Low
665720,705614,0.005232975352555513,10,Low
666471,1892548,0.0035070842131972313,9,Low
666471,1161641,0.0034488621167838573,10,Low
667464,273529,0.005254435818642378,9,Low
667464,505004,0.0052259089425206184,10,Low
668120,1723456,0.014839399605989456,9,Low
668120,325665,0.014839399605989456,9,Low
668120,1347788,0.014839399605989456,9,Low
668120,2061529,0.014839399605989456,9,Low
668305,2023890,0.0015338041121140122,9,Low
668305,1709460,0.001506623113527894,10,Low
668395,377395,0.006011213641613722,9,Low
668395,732966,0.006004119757562876,10,Low
669100,127912,0.007456874009221792,9,Low
669100,1133191,0.007456874009221792,9,Low
669100,1354221,0.007456874009221792,9,Low
669885,2125681,0.006941355764865875,9,Low
669885,325568,0.006941355764865875,9,Low
670510,1502052,0.0032229383941739798,9,Low
670510,1189098,0.0031889453530311584,10,Low
670803,158535,0.011203647591173649,9,Low
670803,755328,0.010394119657576084,10,Low
670860,1455253,0.009542448446154594,9,Low
670860,973350,0.009322432801127434,10,Low
671109,1952516,0.006840690039098263,9,Low
671109,127912,0.006507739424705505,10,Low
671109,1133191,0.006507739424705505,10,Low
671109,1354221,0.006507739424705505,10,Low
671436,1392430,0.014158003032207489,9,Low
671436,1291829,0.013628304935991764,10,Low
672028,1953470,0.003195936558768153,9,Low
672028,736127,0.003195936558768153,9,Low
672175,2025984,0.0036145488265901804,9,Low
672175,825005,0.0034030929673463106,10,Low
672217,296369,0.00822935625910759,9,Low
672217,225443,0.00822935625910759,9,Low
672217,2091365,0.00822935625910759,9,Low
672217,1415155,0.00822935625910759,9,Low
672217,1217855,0.00822935625910759,9,Low
672217,967312,0.00822935625910759,9,Low
672364,2162728,0.014255452901124954,9,Low
672364,266594,0.013587761670351028,10,Low
672443,1661885,0.0029854564927518368,9,Low
672443,2129982,0.002818792825564742,10,Low
673232,525706,0.005844903644174337,9,Low
673232,384093,0.005671401042491198,10,Low
673766,301165,0.008885778486728668,9,Low
673766,1380215,0.00878129992634058,10,Low
674814,923959,0.009346144273877144,9,Low
674814,693353,0.008411913178861141,10,Low
676517,146553,0.007255514618009329,9,Low
676517,602657,0.007054892368614674,10,Low
676917,1220870,0.00656733475625515,9,Low
676917,126752,0.006524974014610052,10,Low
677454,632102,0.010336335748434067,9,Low
677454,263499,0.010336335748434067,9,Low
677527,1425052,0.012337752617895603,9,Low
677527,1982154,0.012214291840791702,10,Low
677667,269857,0.0098046800121665,9,Low
677667,1727758,0.009391029365360737,10,Low
678077,1512089,0.001345295226201415,9,Low
678077,54859,0.001343538868241012,10,Low
678121,250975,0.004911764524877071,9,Low
678121,1316074,0.004730974789708853,10,Low
678438,377395,0.0035259942524135113,9,Low
678438,41345,0.0031516565941274166,10,Low
678438,975571,0.0031516565941274166,10,Low
678438,1792407,0.0031516565941274166,10,Low
679004,1851491,0.005215880926698446,9,Low
679004,2093957,0.004740767180919647,10,Low
679310,2163622,0.005778604187071323,9,Low
679310,121781,0.0056818947196006775,10,Low
679571,711126,0.00532566336914897,9,Low
679571,593138,0.0051996405236423016,10,Low
679916,1111359,0.01369139552116394,9,Low
679916,367072,0.013626107014715672,10,Low
680649,151648,0.0065099927596747875,9,Low
680649,1321905,0.006480064708739519,10,Low
681625,1161641,0.002678181976079941,9,Low
681625,1892548,0.0026539305690675974,10,Low
681626,1392430,0.014270327053964138,9,Low
681626,1832697,0.013718399219214916,10,Low
681963,1443394,0.005152598489075899,9,Low
681963,1893259,0.005109229125082493,10,Low
682255,156621,0.015585523098707199,9,Low
682255,364895,0.015585523098707199,9,Low
682255,2164066,0.015585523098707199,9,Low
682255,1726130,0.015585523098707199,9,Low
683453,90765,0.008401787839829922,9,Low
683453,1308268,0.008288880810141563,10,Low
684426,2162728,0.0125937070697546,9,Low
684426,1791301,0.011748421005904675,10,Low
684455,474022,0.01059081219136715,9,Low
684455,1456930,0.01059081219136715,9,Low
684455,1881038,0.01059081219136715,9,Low
684455,204488,0.01059081219136715,9,Low
684455,1574469,0.01059081219136715,9,Low
685035,1462177,0.006472788285464048,9,Low
685035,872640,0.006457483395934105,10,Low
685117,2130177,0.006652290001511574,9,Low
685117,1308268,0.0065945470705628395,10,Low
685463,394651,0.014145449735224247,9,Low
685463,1093759,0.013388981111347675,10,Low
685493,901657,0.007599730510264635,9,Low
685493,2100283,0.007327284663915634,10,Low
685682,994991,0.004519124049693346,9,Low
685682,86780,0.004398894030600786,10,Low
687260,301165,0.004857911728322506,9,Low
687260,1380215,0.004857853055000305,10,Low
687731,1187195,0.006782000884413719,9,Low
687731,120273,0.006706772837787867,10,Low
687922,1536081,0.0050710635259747505,9,Low
687922,268495,0.0050710635259747505,9,Low
687922,1400556,0.0050710635259747505,9,Low
688179,1451289,0.009652124717831612,9,Low
688179,1085690,0.009534712880849838,10,Low
688266,895283,0.007989983074367046,9,Low
688266,2160350,0.007660986855626106,10,Low
689403,256537,0.005830888170748949,9,Low
689403,2216495,0.005798662547022104,10,Low
689485,1224842,0.00901572685688734,9,Low
689485,468385,0.008839480578899384,10,Low
689767,90765,0.007610522676259279,9,Low
689767,2239147,0.007031013257801533,10,Low
690464,299273,0.002246013842523098,9,Low
690464,1507328,0.002231126418337226,10,Low
692387,266637,0.0009683999232947826,9,Low
692387,967471,0.0009628005209378898,10,Low
692830,993118,0.010515225119888783,9,Low
692830,131854,0.010515225119888783,9,Low
692830,353665,0.010515225119888783,9,Low
692830,1818586,0.010515225119888783,9,Low
692830,1975067,0.010515225119888783,9,Low
692830,91769,0.010515225119888783,9,Low
692830,1975058,0.010515225119888783,9,Low
692830,1451811,0.010515225119888783,9,Low
693271,227390,0.012044115923345089,9,Low
693271,632102,0.011953211389482021,10,Low
693271,263499,0.011953211389482021,10,Low
693526,1584083,0.011085654608905315,9,Low
693526,1023618,0.011001304723322392,10,Low
694240,2129982,0.008440458215773106,9,Low
694240,1455243,0.008342534303665161,10,Low
694694,1749944,0.007908285595476627,9,Low
694694,891936,0.007579253986477852,10,Low
694924,2204370,0.011909082531929016,9,Low
694924,2162728,0.011720548383891582,10,Low
695240,1448883,0.006060169544070959,9,Low
695240,138515,0.005561089143157005,10,Low
695642,192343,0.00757232028990984,9,Low
695642,833236,0.007318038959056139,10,Low
696517,1345872,0.0013311568181961775,9,Low
696517,563786,0.0013059002812951803,10,Low
697167,23723,0.006206756457686424,9,Low
697167,1381641,0.0061906068585813046,10,Low
697460,233397,0.008876319043338299,9,Low
697460,923959,0.008770854212343693,10,Low
697981,121781,0.005134729202836752,9,Low
697981,2202618,0.004953783005475998,10,Low
698934,127912,0.005680853500962257,9,Low
698934,1133191,0.005680853500962257,9,Low
698934,1354221,0.005680853500962257,9,Low
699780,1313872,0.006856687366962433,9,Low
699780,732966,0.006628869101405144,10,Low
700002,1111359,0.011374596506357193,9,Low
700002,367072,0.011349865235388279,10,Low
701559,221860,0.00697911623865366,9,Low
701559,1851491,0.006739943753927946,10,Low
702919,299273,0.013881111517548561,9,Low
702919,1418735,0.013857821002602577,10,Low
702972,1512089,0.010929131880402565,9,Low
702972,54859,0.01091199554502964,10,Low
704699,1483891,0.013180466368794441,9,Low
704699,792725,0.012970790266990662,10,Low
704777,1350568,0.005237165838479996,9,Low
704777,121781,0.0051728603430092335,10,Low
704927,431688,0.005608106032013893,9,Low
704927,1738226,0.005500247702002525,10,Low
705297,923959,0.0032313414849340916,9,Low
705297,2122735,0.003165237605571747,10,Low
707229,2235766,0.003772103926166892,9,Low
707229,2058807,0.003772103926166892,9,Low
707764,1681052,0.006411093287169933,9,Low
707764,269857,0.0063651977106928825,10,Low
